Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0008210~estrogen metabolic process	9	3.092783505	5.30E-09	"CYP2D12, CYP2D9, CYP2D34, UGT2B1, CYP2D10, UGT2B38, CYP1A2, CYP2D40, CYP2D26"	235	35	20136	22.03331307	6.36E-06	5.79E-07	5.69E-07
GOTERM_BP_DIRECT	GO:0009822~alkaloid catabolic process	6	2.06185567	1.11E-08	"CYP2D12, CYP2D9, CYP2D34, CYP2D10, CYP2D40, CYP2D26"	235	8	20136	64.26382979	1.33E-05	1.02E-06	1.00E-06
GOTERM_BP_DIRECT	GO:0090350~negative regulation of cellular organofluorine metabolic process	6	2.06185567	1.11E-08	"CYP2D12, CYP2D9, CYP2D34, CYP2D10, CYP2D40, CYP2D26"	235	8	20136	64.26382979	1.33E-05	1.02E-06	1.00E-06
GOTERM_BP_DIRECT	GO:0033076~isoquinoline alkaloid metabolic process	6	2.06185567	4.88E-08	"CYP2D12, CYP2D9, CYP2D34, CYP2D10, CYP2D40, CYP2D26"	235	10	20136	51.41106383	5.86E-05	4.19E-06	4.12E-06
GOTERM_BP_DIRECT	GO:0019373~epoxygenase P450 pathway	8	2.749140893	2.00E-07	"CYP2C37, CYP2C69, CYP2C68, CYP2C67, CYP2J5, CYP2C54, CYP2F2, CYP2C38"	235	37	20136	18.52650949	2.40E-04	1.60E-05	1.58E-05
GOTERM_BP_DIRECT	GO:0009804~coumarin metabolic process	6	2.06185567	2.42E-07	"CYP2D12, CYP2D9, CYP2D34, CYP2D10, CYP2D40, CYP2D26"	235	13	20136	39.54697218	2.91E-04	1.82E-05	1.79E-05
GOTERM_BP_DIRECT	GO:0070989~oxidative demethylation	7	2.405498282	2.61E-07	"CYP2D12, CYP2D9, CYP2D34, CYP2D10, CYP1A2, CYP2D40, CYP2D26"	235	24	20136	24.99148936	3.13E-04	1.84E-05	1.81E-05
GOTERM_BP_DIRECT	GO:0042178~xenobiotic catabolic process	7	2.405498282	1.09E-06	"CYP2D12, CYP2D9, CYP2D34, CYP2D10, CYP1A2, CYP2D40, CYP2D26"	235	30	20136	19.99319149	0.001303494	7.25E-05	7.13E-05
GOTERM_BP_DIRECT	GO:0007596~blood coagulation	8	2.749140893	3.73E-05	"VKORC1, F7, F9, F11, PROZ, AP3B1, PLG, KLKB1"	235	79	20136	8.676972798	0.043767295	0.002355429	0.002316204
GOTERM_BP_DIRECT	GO:0007599~hemostasis	6	2.06185567	1.89E-04	"F7, F9, F11, PROZ, PLG, KLKB1"	235	46	20136	11.17631822	0.202863114	0.011335373	0.011146608
GOTERM_BP_DIRECT	"GO:0007597~blood coagulation, intrinsic pathway"	4	1.374570447	3.15E-04	"F7, F9, F11, KLKB1"	235	12	20136	28.56170213	0.315390364	0.01804032	0.017739898
GOTERM_BP_DIRECT	GO:0051919~positive regulation of fibrinolysis	3	1.030927835	7.95E-04	"F11, PLG, KLKB1"	235	4	20136	64.26382979	0.615031648	0.043373404	0.042651116
